numObj,x,y,z,velocity,x_static,y_static,z_static,velocity_static,timestamp
1,"[4.85452]","[-0.033036]","[0.329792]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:34:39
0,"[]","[]","[]","[]","[0.491651, 0.608748, 1.27763]","[1.83217, 1.87069, 2.50315]","[-0.0994171, -0.103099, -0.147285]","[0, 0, 0]",28/06/2025 12:34:40
0,"[]","[]","[]","[]","[0.608748, 1.27763]","[1.87069, 2.50315]","[-0.103099, -0.147285]","[0, 0]",28/06/2025 12:34:41
0,"[]","[]","[]","[]","[0.491651, 0.608748, 1.27763]","[1.83217, 1.87069, 2.50315]","[-0.0994171, -0.103099, -0.147285]","[0, 0, 0]",28/06/2025 12:34:42
6,"[4.78416, 4.71381, 4.78416, 4.85452, 4.85452, 4.92487]","[0, 0, 0, 0.0675063, -0.318599, -0.127812]","[0.402355, 0.317883, 0.336157, 0.385679, -0.455858, 0.196975]","[0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:43
0,"[]","[]","[]","[]","[0.491651, 0.608748, 1.27763]","[1.83217, 1.87069, 2.50315]","[-0.0994171, -0.103099, -0.147285]","[0, 0, 0]",28/06/2025 12:34:44
6,"[4.78416, 4.85452, 4.92487, 4.78416, 4.85452, 4.92487]","[0, -0.0332759, -0.0665498, -0.0334671, -0.033689, -0.0685863]","[0.332093, 0.350236, 0.348637, 0.365553, 0.382383, 0.422724]","[0, 0, 0, 0.147187, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:34:45
3,"[4.78416, 4.85452, 4.92487]","[0, -0.035412, -0.0327328]","[0.456143, 0.489318, 0.301576]","[-0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:46
10,"[4.85452, 4.92487, 4.99523, 4.85452, 4.92487, 4.99523, 4.85452, 4.92487, 4.85452, 4.92487]","[-0.033312, -0.0336958, -0.0343677, -0.0340871, -0.0668494, -0.0665856, 0, 0.0332856, 0, 0]","[0.35319, 0.382884, 0.428803, 0.41044, 0.360747, 0.350107, 0.291565, 0.351035, 0.28937, 0.332412]","[0, 0, 0, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:47
1,"[4.85452]","[-0.0660303]","[0.326334]","[-0.147187]","[]","[]","[]","[]",28/06/2025 12:34:48
8,"[4.78416, 4.85452, 4.92487, 4.78416, 4.85452, 4.92487, 4.85452, 4.85452]","[0, 0, 0.0722474, 0, 0.0355655, 0.0357066, 0, -0.032314]","[0.427383, 0.444782, 0.523976, 0.470083, 0.497359, 0.504586, 0.527474, 0.256668]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:49
5,"[4.85452, 4.92487, 4.78416, 4.85452, 4.92487]","[0, 0, 0, 0.0341597, 0.0349526]","[0.443295, 0.464588, 0.394844, 0.41529, 0.464045]","[0, 0, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:50
1,"[4.85452]","[-0.032656]","[0.293919]","[-0.147187]","[]","[]","[]","[]",28/06/2025 12:34:51
4,"[4.92487, 2.0403, 4.92487, 4.99523]","[0, 0.285102, -0.0663732, -0.0668106]","[0.366068, -0.00626126, 0.341249, 0.359203]","[0.147187, 1.76624, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:52
2,"[4.85452, 4.92487]","[-0.0324061, -0.0647606]","[0.267274, 0.262407]","[-0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:53
2,"[4.85452, 4.85452]","[-0.0332516, -0.0330271]","[0.348228, 0.329006]","[0, 0.147187]","[]","[]","[]","[]",28/06/2025 12:34:54
3,"[4.92487, 4.85452, 4.92487]","[-0.10186, 0.0349498, 0]","[0.397641, 0.463884, 0.482437]","[0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:55
