numObj,x,y,z,timestamp
11,"[4.71381, 4.78416, 4.92487, 4.78416, 4.85452, 4.85452, 4.78416, 4.85452, 4.85452, 4.92487, 4.99523]","[0.0331422, 0.0330081, -0.202154, 0.0631534, 0.0627948, -1.10401, 0.0634174, 0.0626779, -0.627526, -0.285076, -0.233132]","[0.339021, 0.327318, 0.365737, 0.139312, 0.0899276, -1.2504, 0.166353, 0.066117, 1.07127, 0.475748, 0.327462]",14/10/2024 19:47:16
12,"[4.71381, 4.78416, 4.92487, 4.64345, 4.71381, 4.78416, 4.85452, 4.92487, 4.78416, 4.71381, 4.78416, 4.92487]","[0.0643452, 0.0632801, -0.168087, 0, 0.0343791, 0.0690401, -0.20337, -0.165664, 0.0632581, 0.0645961, 0.0643852, -0.159747]","[0.237225, 0.152914, 0.365435, 0.428142, 0.429527, 0.437082, 0.380839, 0.325461, 0.150639, 0.25277, 0.239779, 0.188511]",14/10/2024 19:47:17
18,"[4.64345, 4.71381, 4.78416, 4.85452, 4.92487, 4.99523, 4.64345, 4.71381, 4.78416, 4.78416, 4.85452, 4.92487, 4.99523, 4.85452, 4.92487, 4.99523, 4.85452, 4.92487]","[0.0640498, 0.0640589, 0.0641748, -0.22519, -0.194217, -0.162792, 0.0647184, 0.0647306, 0.0981609, -0.286094, -0.226886, -0.19598, -0.196116, -0.229707, -0.197866, -0.19793, -0.191997, -0.223773]","[0.217355, 0.218, 0.225995, 0.202034, 0.239276, 0.268895, 0.259974, 0.260679, 0.295695, -0.0823724, 0.23522, 0.273316, 0.275749, 0.281182, 0.305081, 0.306092, 0.186813, 0.16897]",14/10/2024 19:47:18
13,"[4.71381, 4.78416, 4.85452, 4.92487, 4.64345, 4.71381, 4.78416, 4.85452, 4.92487, 4.99523, 4.71381, 4.78416, 4.85452]","[0.0655078, 0.0656929, -0.128441, -0.136627, 0.100268, 0.0668723, 0.0671922, -0.158328, -0.166454, -0.15725, 0.0343343, 0.0695419, 0.0726594]","[0.301917, 0.310828, 0.22002, 0.408411, 0.358101, 0.361652, 0.374015, 0.134194, 0.339126, -0.0671053, 0.426672, 0.452256, 0.53369]",14/10/2024 19:47:19
20,"[4.85452, 4.92487, 4.99523, 5.06558, 4.71381, 4.78416, 4.85452, 4.92487, 4.99523, 4.71381, 4.78416, 4.85452, 4.92487, 4.85452, 4.99523, 4.85452, 4.92487, 4.99523, 5.06558, 9.42762]","[0.0329738, -0.201387, -0.13034, -0.0964732, 0.0650075, 0.0655385, 0.0333974, -0.111906, -0.196753, 0.0660538, 0.0665254, 0.0336434, 0, 0.0336877, -0.0948506, 0.0316311, -0.0630404, -0.0952086, -0.0950578, 0.0674594]","[0.32424, 0.355801, 0.277472, 0.231682, 0.276178, 0.303419, 0.360061, 0.574426, 0.644682, 0.327385, 0.347625, 0.378997, 0.429919, 0.382291, 0.142388, 0.154327, 0.125904, 0.166511, 0.156822, 0.383967]",14/10/2024 19:47:21
19,"[4.85452, 4.92487, 4.92487, 4.99523, 4.85452, 4.92487, 4.99523, 5.06558, 4.71381, 4.78416, 4.78416, 4.85452, 4.92487, 4.99523, 4.78416, 4.85452, 4.92487, 4.99523, 5.06558]","[0.0326667, -0.264614, 0.0970597, -0.192077, -0.161873, -0.191592, -0.229316, -0.255718, 0.034379, 0.0347121, 0.0343504, 0.0653208, 0.033174, 0, 0.0651965, 0.0653449, 0.0670043, -0.0333848, 0]","[0.295003, 0.298128, 0.255968, 0.188953, 0.247649, 0.175397, 0.275333, 0.525989, 0.429522, 0.450008, 0.427701, 0.292599, 0.341735, 0.382715, 0.286212, 0.293821, 0.366816, 0.359053, 0.350143]",14/10/2024 19:47:22
9,"[4.78416, 4.85452, 4.92487, 4.99523, 5.06558, 4.99523, 4.92487, 4.99523, 5.06558]","[-0.24054, -0.237764, 0.0316937, 0.0317131, 0.063765, 0.0318182, 0.0321129, 0.0321905, 0.0322554]","[0.407183, 0.379751, 0.166535, 0.170138, 0.196143, 0.188384, 0.231616, 0.241619, 0.249654]",14/10/2024 19:47:23
22,"[4.64345, 4.71381, 4.78416, 4.85452, 4.92487, 4.64345, 4.71381, 4.78416, 4.85452, 4.64345, 4.71381, 4.78416, 4.85452, 5.69878, 5.76914, 5.83949, 5.90985, 5.90985, 4.92487, 4.99523, 4.92487, 4.99523]","[-0.193717, -0.195311, -0.195684, -0.19681, -0.174041, -0.228162, -0.230192, -0.230543, -0.228958, -0.230999, -0.232918, -0.233505, -0.230846, -0.099811, -0.131351, -0.127537, -0.12704, -0.127186, -0.172509, -0.173148, -0.17196, -0.174131]","[0.228586, 0.260987, 0.267934, 0.287797, 0.445668, 0.257154, 0.288273, 0.293261, 0.269834, 0.299624, 0.324789, 0.332043, 0.297513, 0.345704, 0.303186, 0.185894, 0.16394, 0.170711, 0.426888, 0.434851, 0.419888, 0.44673]",14/10/2024 19:47:24
25,"[6.19127, 6.19127, 6.05056, 6.12091, 5.9802, 6.05056, 6.12091, 5.90985, 5.9802, 6.05056, 6.12091, 5.90985, 5.9802, 4.92487, 4.71381, 4.78416, 4.85452, 4.71381, 4.78416, 4.71381, 4.78416, 4.85452, 4.71381, 4.78416, 4.85452]","[-0.224357, -0.919945, -0.193107, -0.193233, -0.227762, -0.194791, -0.195443, -0.269461, -0.233236, -0.231941, -0.232454, -0.273018, -0.273059, -0.224152, -0.128639, -0.129136, -0.128871, -0.131863, -0.101112, -0.16611, -0.19648, -0.196495, -0.199803, -0.199461, -0.165822]","[0.183369, -0.785491, 0.214775, 0.21771, 0.250511, 0.250923, 0.263462, 0.350786, 0.328743, 0.312268, 0.318921, 0.384019, 0.384381, 0.178458, 0.22676, 0.242794, 0.23441, 0.315296, 0.37972, 0.333253, 0.28214, 0.282401, 0.334121, 0.329222, 0.328258]",14/10/2024 19:47:25
19,"[4.22132, 4.29168, 4.36203, 4.43239, 4.15097, 4.22132, 4.29168, 4.43239, 4.64345, 4.64345, 4.71381, 4.71381, 4.15097, 4.22132, 4.29168, 4.36203, 4.43239, 4.15097, 4.22132]","[-0.128813, -0.128862, -0.128212, -0.126917, -0.171904, -0.167848, -0.131955, -0.126385, 0.708907, -0.355668, 0.692849, -0.355958, -0.171404, -0.138834, -0.13539, -0.160033, -0.159289, -0.172155, -0.139242]","[0.232537, 0.234106, 0.211946, 0.158002, 0.419165, 0.361728, 0.317404, 0.129118, -0.766934, 0.160346, -0.746785, 0.16509, 0.412639, 0.443497, 0.386891, 0.19761, 0.172934, 0.422395, 0.449592]",14/10/2024 19:47:26
21,"[3.3067, 3.37706, 3.44741, 3.3067, 3.37706, 3.44741, 3.51777, 3.23635, 3.3067, 3.37706, 3.44741, 3.16599, 3.23635, 3.3067, 3.37706, 3.44741, 3.16599, 3.23635, 3.16599, 3.72883, 3.72883]","[-0.254606, -0.254348, -0.25424, -0.288101, -0.287778, -0.255029, -0.254615, -0.22819, -0.355471, -0.357643, -0.324254, -0.229622, -0.230097, -0.220917, -0.190476, -0.157376, -0.272119, -0.241846, -0.276478, 0.993256, -0.226242]","[0.121745, 0.113354, 0.109637, 0.142549, 0.134741, 0.134359, 0.122023, 0.257616, 0.157035, 0.190267, 0.19603, 0.279926, 0.286893, 0.0584495, 0.138992, 0.0780178, 0.37597, 0.41929, 0.413165, 0.369542, 0.223251]",14/10/2024 19:47:27
22,"[1.96995, 2.0403, 2.11066, 2.18102, 1.89959, 1.96995, 2.0403, 2.11066, 2.18102, 1.89959, 1.96995, 2.0403, 2.11066, 2.18102, 2.32173, 1.89959, 1.96995, 2.0403, 2.11066, 2.18102, 2.25137, 1.89959]","[-0.365275, -0.362308, -0.363385, -0.36127, -0.407423, -0.323964, -0.289532, -0.291338, -0.370211, -0.321974, -0.322583, -0.290172, -0.290699, -0.32359, -0.418532, -0.456053, -0.321807, -0.323548, -0.323675, -0.389281, -0.488189, -0.48793]","[0.27535, 0.246149, 0.257185, 0.234969, 0.328942, 0.191621, 0.172844, 0.204479, 0.317308, 0.15797, 0.169023, 0.184708, 0.193913, 0.185792, 0.0288574, -0.114977, 0.154784, 0.185125, 0.187138, 0.154541, 0.0344082, -0.0143769]",14/10/2024 19:47:28
18,"[2.25137, 2.25137, 0.844264, 0.914619, 0.984975, 1.05533, 0.844264, 0.914619, 0.984975, 1.05533, 1.12569, 0.844264, 0.914619, 0.984975, 1.05533, 1.12569, 0.984975, 1.05533]","[-0.958041, -0.958745, -1.29594, -1.20305, -1.1344, -1.00435, -1.37, -1.17234, -1.23403, -1.06693, -0.949059, -1.23832, -1.27164, -1.15641, -1.07243, -1.00914, -0.898465, -0.855991]","[-0.116726, -0.120867, 0.228255, 0.240649, -0.00796279, 0.0120584, 0.295271, 0.183116, 0.115861, 0.0406283, 0.0300721, 0.128045, 0.194868, 0.141244, 0.0875633, 0.0787857, -0.0535587, -0.117652]",14/10/2024 19:47:29
2,"[4.71381, 4.71381]","[-1.03651, -1.04716]","[0.198384, 0.227215]",14/10/2024 19:47:30
10,"[6.40234, 6.47269, 6.40234, 6.47269, 6.40234, 6.47269, 4.85452, 4.92487, 0.844264, 0.914619]","[-0.912626, -0.915596, -0.917857, -0.920446, -0.92392, -0.928416, -0.873782, -0.872489, -1.06913, -1.06641]","[0.158068, 0.17182, 0.181531, 0.191983, 0.205071, 0.220708, 0.209482, 0.204318, -0.275367, -0.270025]",14/10/2024 19:47:31
7,"[5.55807, 5.62843, 5.55807, 5.62843, 5.69878, 5.55807, 5.62843]","[-0.685446, -0.646584, -0.688897, -0.651681, -0.612551, -0.689358, -0.655846]","[0.159333, 0.170279, 0.183615, 0.205594, 0.208538, 0.186602, 0.230151]",14/10/2024 19:47:32
