Unnamed: 0,CreateTime,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,Azim_1,Azim_2,Azim_3,Azim_4,Elev_1,Elev_2,Elev_3,Elev_4,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real,Real_Dist_1,Real_Dist_2,Real_Dist_3,Real_Dist_4,Dest_RSSI_1,Dest_RSSI_2,Dest_RSSI_3,Dest_RSSI_4,X_est_MLT,Y_est_MLT,X_est_TRIG,Y_est_TRIG,X_est_TRIANG,Y_est_TRIANG,Dest_MLT_1,Dest_MLT_2,Dest_MLT_3,Dest_MLT_4,X_est_MLT_KF,Y_est_MLT_KF,X_est_TRIG_KF,Y_est_TRIG_KF,X_est_TRIANG_KF,Y_est_TRIANG_KF,X_est_FUSAO,Y_est_FUSAO,numObj,x,y,z,timestamp,centroid_xyz,real_xyz
8,2024-10-14 19:28:50,beffea44-ce09-5347-5ac5-2168733c1509,1,-63.0,-71.0,-54.0,-80.0,-3.0819674062601177,-2.093300276869064,2.641616116860497,-2.254905419188925,0.6312482076541275,0.4293116544434018,0.3114434402583437,0.1361766976652963,,,,,,,,,,,2.201696409216202,4.357475651666184,1.0273976457029026,8.000096203722888,-2.8671516711808143,8.07632343116934,-5.347949978660379,7.284817339097604,-5.325718771185334,7.929400895482714,1.8889455648482425,7.122151532050648,2.859140496761067,3.5091560052958712,-2.509501663742384,,-5.311283243836842,7.258251060153468,-5.28872949258169,7.936522261955247,-5.297204843074178,7.5192805982435935,8,"[6.9752, 7.04556, 7.11591, 6.9752, 7.04556, 6.9752, 7.04556, 7.11591]","[-7.723936, -7.723426, -7.722826, -7.7266033, -7.7264254, -7.7255977, -7.724999, -7.724571]","[2.078533, 2.090905, 2.104866, 2.003437, 2.009131, 2.034141, 2.0509269999999997, 2.062357]",2024-10-14 19:28:50,"[7.04, -7.72, 2.05]","[7.1, -6.865, 1.78]"
9,2024-10-14 19:28:51,59c1ab21-d941-b03c-eeb1-f1fc960cd29d,19,-61.0,-74.0,-56.0,-75.0,-2.985777489795873,-2.1650849851038227,2.6486202305274054,-2.3029163546886555,0.6169004272813255,0.3844903536917457,0.3033331826326709,0.1532201130487195,,,,,,,,,,,1.7718127048307175,5.586613649704094,1.2146910705915437,5.348968430783272,-2.3968137465095727,8.113107033177863,-5.491873156391838,7.1788628644679005,-5.87221343476281,8.0067922189467,1.4311140564154048,7.048918533019332,3.330913226885366,3.661597642585851,-2.4278263466727736,,-5.467790791036317,7.183798979551518,-5.798658664062722,8.003756478491955,-5.594730701355599,7.504549001504466,1,[7.04556],[-7.690033000000001],[2.079181],2024-10-14 19:28:51,"[7.05, -7.69, 2.08]","[7.1, -6.865, 1.78]"
10,2024-10-14 19:28:52,4ab698e7-49af-8dbd-1fc7-29ebc67516ac,6,-63.0,-72.0,,-75.0,-2.9877482290025315,-2.2867166120938127,,-2.390215307853671,0.6177580983103858,0.5074191731591996,,0.1969133653416454,,,,,,,,,,,2.201696409216202,4.733759526135378,,5.348968430783272,0.0,5.845019406335282,-6.208272410416583,7.796996727182806,-7.77400577662271,8.827071535503446,2.21593053846209,4.743479846310654,6.05706301240319,3.726960181781396,-0.8849225411120594,,-6.156897329763826,7.749562153001513,-7.603030357946796,8.752646640751856,-6.719783202671228,8.136540377293493,2,"[1.705163, -0.93515]","[-10.440380000000001, -9.92062]","[2.129234, 2.151246]",2024-10-14 19:28:52,"[0.39, -10.18, 2.14]","[7.1, -6.865, 1.78]"
12,2024-10-14 19:28:54,e597a3bc-6542-5209-d9db-306b5888461e,28,-61.0,-73.0,,-75.0,-3.085412205130136,-1.9899453918080696,,-2.173154096890654,0.515390613513052,0.5035980363376402,,0.1827005073675697,,,,,,,,,,,1.7718127048307175,5.142536882038347,,5.348968430783272,,,,,-4.233540194426984,7.385103548510502,,,,,,,,,-4.168386943901602,7.288971649758996,,,1,[6.9752],[-7.7263858],[2.010383],2024-10-14 19:28:54,"[6.98, -7.73, 2.01]","[7.1, -6.865, 1.78]"
13,2024-10-14 19:28:55,a63a3c56-39e1-f3b0-d65d-9b8e84899d92,2,-65.0,-87.0,,-71.0,-3.1000635858672063,-1.9442921528213863,,-2.1818060414820484,0.5714396682624278,0.4128329790138866,,0.1714365177342682,,,,,,,,,,,2.7358800764546123,16.397382873513045,,3.876233181227384,-2.9337845210707267,8.125073068376185,-4.041484135935589,7.778933240176532,-3.7140240785797385,6.998898428340703,1.9618688196482823,7.186923569225069,2.7971718180412872,3.5453775229212376,-3.289896514804461,,-4.175871301229905,7.719133887556575,-3.6801793297692464,7.005610725535975,-4.00391108878476,7.4339280541068256,5,"[7.04556, 7.04556, 7.11591, 7.25663, 7.32698]","[-7.693567, -7.690983, -7.722726, -7.627493, -7.662083]","[2.005152, 2.061078, 2.107155, 1.9993379999999998, 1.971631]",2024-10-14 19:28:55,"[7.16, -7.68, 2.03]","[7.1, -6.865, 1.78]"
14,2024-10-14 19:28:56,0655f707-815d-c251-5079-a3f15249c554,15,-66.0,-80.0,,-74.0,3.1258714810428376,-1.9941518547498496,,-2.1981734300675124,0.4768873961314998,0.4502365771813452,,0.1735759349064697,,,,,,,,,,,3.049768455417545,9.1828179877391,,4.935202756016667,-4.279203113839681,10.0,-5.588140968215034,8.948778382150634,-4.137192710246974,7.1473447120124645,3.939113490743096,9.388998515501674,2.5897829804546,5.4239730962995045,-3.720960992600976,,-5.43300982093998,8.883047398730284,-4.032281608551547,7.1088255982993225,-4.870209134895046,8.18372693996486,3,"[7.04556, 6.9752, 7.04556]","[-7.7196750000000005, -7.722635, -7.722588]","[2.169602, 2.10919, 2.110239]",2024-10-14 19:28:56,"[7.02, -7.72, 2.13]","[7.1, -6.865, 1.78]"
15,2024-10-14 19:28:57,8b91388b-ef2d-b0b9-ff1c-f90c173e5b0f,1,-62.0,-80.0,-55.0,-76.0,3.095862981879825,-2.001354373917969,2.58450942097371,-2.201403977627833,0.4950480575264817,0.4432995418843932,0.6819422113730857,0.2025662077162044,,,,,,,,,,,1.9750933319793869,9.1828179877391,1.1171261102409566,5.797424075157783,-3.445268982319842,8.84590160816365,-5.454909646765657,7.69278777896012,-4.6295985910084445,7.864272908741871,2.654441217896874,8.024739395018598,2.482048557683427,4.217617963263479,-3.493896106861732,,-5.4827370940747215,7.83602322184449,-4.564414757235743,7.78589139689681,-5.130511677573912,7.842986205395448,9,"[7.25663, 6.2013, 6.27165, 6.06058, 6.2013, 6.27165, 6.34201, 6.2013, 6.27165]","[-7.6282570000000005, -7.181997, -7.179073, -7.164924, -7.178736000000001, -7.175111, -7.208171, -7.174591, -7.1684]","[1.9866549999999998, 1.839817, 1.86514, 1.952394, 1.867801, 1.8939759999999999, 1.93539, 1.8974229999999999, 1.9342899999999998]",2024-10-14 19:28:57,"[6.34, -7.23, 1.91]","[7.1, -6.865, 1.78]"
16,2024-10-14 19:28:58,39a032af-6c6e-4760-66b5-fc998f2c628e,11,-67.0,-73.0,-57.0,-75.0,3.111380688919498,-2.026048535125729,2.5398183820888725,-2.2091435232297667,0.5482847475857066,0.3229085484882166,0.8045660656062119,0.2243119000573534,,,,,,,,,,,3.3996693465135586,5.142536882038347,1.3207769323882153,5.348968430783272,-2.710943735797449,8.342668902247027,-5.255275104515018,7.343354586807765,-4.843698565007838,7.91033085996115,1.79232920993219,7.34123221006394,3.0468105064166133,3.801417116253785,-2.936441183731328,,-5.286093240593621,7.359745607902586,-4.842442302226655,7.932895334491179,-5.120424139636373,7.590390989625907,13,"[6.34201, 6.9752, 6.90485, 6.9752, 7.04556, 6.90485, 6.9752, 7.04556, 6.27165, 6.34201, 6.27165, 6.34201, 6.4123600000000005]","[-7.110469, -7.7260004, -7.7261868, -7.725208, -7.724166, -7.724694, -7.723952000000001, -7.722897000000001, -7.149496, -7.1601, -7.153322, -7.158686, -7.159002]","[2.0051069999999998, 2.02226, 2.016582, 2.045177, 2.072767, 2.0591, 2.0781169999999998, 2.103264, 2.0189719999999998, 1.975283, 2.004086, 1.981584, 1.980188]",2024-10-14 19:28:58,"[6.68, -7.46, 2.03]","[7.1, -6.865, 1.78]"
17,2024-10-14 19:28:59,72371ab1-cc8b-272f-9e66-084da9feb12b,28,-64.0,-73.0,-60.0,-69.0,3.1052458310323914,-1.9750647129011427,2.509623461649554,-2.2334003933865354,0.4955126459786461,0.3513008750542012,0.6759419762790826,0.2068999531133336,,,,,,,,,,,2.454297728552155,5.142536882038347,1.6979323560113309,3.2997407867624373,-3.3094896077439784,7.314629481120609,-4.952586441715081,7.023727614073846,-4.455942856503108,7.900050331506421,2.3700928696774928,6.534170657248565,2.465453491176602,2.6941032640686724,-3.049858514088047,,-4.974502863199837,7.020087703423706,-4.5198056830241065,7.9263804872554,-4.799820274097827,7.373260118279801,15,"[6.9752, 7.25663, 6.06058, 6.13094, 6.2013, 5.99023, 6.06058, 6.13094, 6.2013, 6.06058, 6.13094, 6.2013, 6.90485, 6.9752, 7.04556]","[-7.723028, -7.659675, -7.136158, -7.13295, -7.127758, -7.121154000000001, -7.1302270000000005, -7.128006, -7.122787000000001, -7.1195200000000005, -7.122217, -7.117629, -7.7251071, -7.724846, -7.7576339]","[2.100251, 2.019382, 1.883254, 1.903109, 1.931341, 1.962413, 1.918425, 1.930082, 1.955136, 1.969472, 1.9577039999999999, 1.977372, 2.047968, 2.055071, 2.080528]",2024-10-14 19:28:59,"[6.42, -7.32, 1.98]","[7.1, -6.865, 1.78]"
18,2024-10-14 19:29:00,ef5b1c66-b046-1d75-87d3-73c13106dcab,22,-63.0,,-65.0,-71.0,3.0943955801191905,,2.5236785606185563,-2.249288546133839,0.5285850453967679,,0.5592085683240209,0.221497438127844,,,,,,,,,,,2.201696409216202,,2.5807062060060075,3.876233181227384,-3.160970337363779,8.532706918429902,-5.709648808493507,7.237112644161427,-5.962959918794016,7.639045912447271,2.278656750090568,7.641580103243177,2.6466684771795133,3.920458287193728,-3.0621443415445637,,-5.643094440113845,7.195716659528915,-5.817167079596466,7.6766422879970335,-5.704359571852217,7.375381785081535,11,"[5.70881, 5.77916, 5.84952, 6.9752, 7.04556, 7.11591, 5.70881, 5.77916, 5.70881, 5.77916, 5.84952]","[-7.010424, -7.010908000000001, -7.0487470000000005, -7.659637, -7.656846, -7.654685000000001, -7.03071, -7.064553, -7.025421, -7.024323, -7.060232]","[2.032891, 2.031565, 2.057761, 2.020085, 2.066459, 2.097916, 1.970113, 2.010674, 1.9881469999999999, 1.9917179999999999, 2.024433]",2024-10-14 19:29:00,"[6.12, -7.2, 2.03]","[7.1, -6.865, 1.78]"
19,2024-10-14 19:29:01,edd9a890-bccc-953d-7775-e85f32f9f6c4,13,-65.0,-79.0,-58.0,-70.0,3.0915571830293844,-1.9498505694905448,2.527378756637112,-2.228804443135331,0.5021056674417872,0.3006478174370031,0.5615186608325828,0.2594436886569198,,,,,,,,,,,2.7358800764546123,8.4528809658235,1.436127874290944,3.576389901436631,-3.6097679493198354,8.01619191406467,-5.085834620998581,7.404025413474666,-4.230255505102751,7.860594041019491,2.6217486105258008,7.296704599658347,2.114093707248268,3.388303076723548,-3.372642868253323,,-5.147737190196979,7.385439264202478,-4.452014078826196,7.833440262896576,-4.879756614438484,7.557036501178437,3,"[0.715543, 1.705163, -0.93515]","[-10.45076, -10.440380000000001, -9.94734]","[2.1182279999999998, 2.129234, 2.00152]",2024-10-14 19:29:01,"[0.5, -10.28, 2.08]","[7.1, -6.865, 1.78]"
20,2024-10-14 19:29:02,8cbb08a6-ab48-c606-c9f2-51964e57a394,12,-65.0,-84.0,-59.0,-80.0,3.103789614548336,-1.9780225527658395,2.5184513080309485,-2.2419968110692023,0.5496496176443723,0.2624414592932107,0.5131467005575786,0.2384209946174569,,,,,,,,,,,2.7358800764546123,12.789715040732366,1.5615530683035934,8.000096203722888,-4.065696960217995,9.814989193736292,-5.957998768388569,8.086382532520288,-4.466491509892675,7.8802889036623585,3.6591306088576903,9.14191482835858,2.5697704516636475,5.214307615415441,-3.8323179624284713,,-5.888544231878968,8.042387103837168,-4.420459447427886,7.880212956300587,-5.303772875736676,7.972215701531321,10,"[5.91987, 5.99023, 5.91987, 5.99023, 6.06058, 5.91987, 5.99023, 6.9752, 7.04556, 7.11591]","[-7.0590850000000005, -7.062735, -7.053095, -7.058757, -7.0645560000000005, -7.04511, -7.054404, -7.694156, -7.693925, -7.694024]","[1.82829, 1.7941984, 1.869551, 1.830909, 1.7711317, 1.911714, 1.861488, 1.9906059999999999, 1.996408, 1.993957]",2024-10-14 19:29:02,"[6.29, -7.25, 1.88]","[7.1, -6.865, 1.78]"
21,2024-10-14 19:29:03,a6bc2009-472e-e995-9385-217c5337f5d7,21,-65.0,-74.0,-59.0,-88.0,3.130616168840923,-2.008041571415158,2.481927118944948,-2.129470265530084,0.5694126697777412,0.2592505428988618,0.4824000064299092,0.1815157169328639,,,,,,,,,,,2.7358800764546123,5.586613649704094,1.5615530683035934,15.234053950001526,-1.939551531947569,8.551324728815288,-5.207824251425461,7.358580283482244,-4.786266529255342,8.082219003861024,1.1915222231217932,7.406446076464026,3.842733389381837,4.229886562220496,-2.725212502793557,,-5.282637948482216,7.437582517214134,-4.729601813646369,8.067154762470727,-5.078215933570224,7.696226625710551,19,"[5.84952, 5.91987, 6.90485, 6.9752, 7.04556, 6.90485, 6.9752, 7.04556, 6.90485, 6.9752, 5.77916, 5.84952, 5.77916, 5.84952, 5.91987, 5.77916, 5.84952, 5.91987, 5.99023]","[-7.000824, -6.998363, -7.69543, -7.694977, -7.694987, -7.694141, -7.6936610000000005, -7.693523, -7.693177, -7.6937240000000005, -6.993055, -7.043696000000001, -7.005912, -7.007491, -7.052687000000001, -7.010265, -7.004971, -7.047493, -7.039884]","[1.904123, 1.914811, 1.955919, 1.968834, 1.968542, 1.9909919999999999, 2.002888, 2.006215, 2.014364, 2.0013579999999997, 1.9360089999999999, 1.918254, 1.879778, 1.871443, 1.871977, 1.855636, 1.884548, 1.900156, 1.934863]",2024-10-14 19:29:03,"[6.33, -7.3, 1.94]","[7.1, -6.865, 1.78]"
22,2024-10-14 19:29:04,54d045a0-dc6d-bad2-3fdb-795a74d90ccc,23,-63.0,,-57.0,-83.0,-3.0471710760893607,,2.484883227754936,-2.12316576428154,0.6113539282580449,,0.5197427513664595,0.2202316376617294,,,,,,,,,,,2.201696409216202,,1.3207769323882153,10.185686718803106,-4.187133479430261,9.739891152171063,-6.191112399381727,7.850663832148509,-5.596587046881252,8.064265477527524,3.722435261379649,9.113120249530205,2.434607826125597,5.153860848707562,-3.5329338275312128,,-6.111734530384898,7.808575871560078,-5.520180441343871,8.076700823374372,-5.872121970386292,7.908265346414862,15,"[5.63845, 5.70881, 5.35703, 5.42739, 5.5681, 5.63845, 5.35703, 5.42739, 5.49774, 5.5681, 5.35703, 5.42739, 5.49774, 5.49774, 5.49774]","[-6.965338, -6.961385, -6.9616050000000005, -7.0109840000000005, -6.966604, -6.961712, -6.962494, -7.009224000000001, -7.008336, -6.965346, -6.955323, -6.954262, -7.00192, -7.003652000000001, -7.045685000000001]","[1.841967, 1.863969, 1.862828, 1.851253, 1.834104, 1.862267, 1.8581269999999999, 1.8617629999999998, 1.866798, 1.8419189999999999, 1.8925459999999998, 1.897079, 1.899155, 1.891015, 1.90899]",2024-10-14 19:29:04,"[5.5, -6.98, 1.87]","[7.1, -6.865, 1.78]"
23,2024-10-14 19:29:05,7fa8a6a3-08c6-69da-c8d1-eeeafafab9e3,26,-66.0,-83.0,-61.0,-82.0,-2.992440718843252,-1.987185291654312,2.4918916024795883,-2.2424508800350607,0.5348184735337209,0.2266270192824729,0.5001621590572746,0.2076392799214532,,,,,,,,,,,3.049768455417545,11.773067806686525,1.8462224205560511,9.397780117239996,-4.094121982198677,9.857915529680303,-5.984862957578992,8.254267463302806,-4.641485207900087,8.133670051179354,3.706386732568853,9.191910335348812,2.5848669519399894,5.260013111683508,-3.9346727303786855,,-6.022358060420515,8.2323930602812,-4.772976238053702,8.133988526639156,-5.536018299765516,8.18962641585358,6,"[6.9752, 7.04556, 6.90485, 6.9752, 7.04556, 6.9752]","[-7.693726, -7.692866, -7.692198, -7.692262, -7.691498, -7.691453]","[2.001308, 2.021494, 2.036165, 2.034796, 2.050796, 2.051704]",2024-10-14 19:29:05,"[6.99, -7.69, 2.03]","[7.1, -6.865, 1.78]"
24,2024-10-14 19:29:06,aa7b7ec6-b38b-2e1a-28b8-08737baaa2fd,3,-62.0,-76.0,-54.0,-69.0,-2.9612630919616936,-2.048921227305929,2.5546921367769646,-2.278404087383348,0.4954749955387351,0.2255775174311431,0.4721620162513176,0.2204329393506257,,,,,,,,,,,1.9750933319793869,6.593121576781917,1.0273976457029026,3.2997407867624373,-4.593549769575378,7.554079313102553,-5.281267662542182,7.589609832982181,-5.08575894720517,8.100488663922285,3.608733636984031,7.299567241093635,1.160757557666463,3.1148299788396803,-4.436657607729986,,-5.342768127874861,7.657606863143327,-5.035032706558622,8.10940716135369,-5.2328752945852015,7.844272584969097,6,"[6.90485, 6.9752, 5.00525, 5.07561, 6.90485, 6.9752]","[-7.7263953, -7.7254071, -6.957956, -6.906594, -7.7271409, -7.7262528]","[2.010082, 2.039594, 1.8807429999999998, 1.8838, 1.985431, 2.0145399999999998]",2024-10-14 19:29:06,"[6.31, -7.46, 1.97]","[7.1, -6.865, 1.78]"
25,2024-10-14 19:29:07,77bae606-8c33-0e1f-1bb0-4d810bede5d1,13,-63.0,-77.0,-58.0,-77.0,-2.963372315545037,-2.0329650307927736,2.635366743046517,-2.277081295269906,0.5363762230343355,0.1490093724044384,0.4939380852736503,0.2841269641937239,,,,,,,,,,,2.201696409216202,7.162461609883263,1.436127874290944,6.283478084071884,-2.4862879829578035,8.643710047293565,-5.470896328426274,7.534829553444261,-4.926528767287249,8.04998093694434,1.701242484084437,7.586725807326609,3.3277381893132696,4.146404294098635,-3.3384899231597003,,-5.437031706167189,7.5290523398453235,-4.942382811877467,8.056878025438808,-5.238912665420573,7.73534557328925,4,"[7.11591, 6.90485, 6.9752, 7.11591]","[-7.6524600000000005, -7.691213, -7.7258397, -7.615706]","[2.127286, 2.056533, 2.027062, 2.145385]",2024-10-14 19:29:07,"[7.03, -7.67, 2.09]","[7.1, -6.865, 1.78]"
26,2024-10-14 19:29:08,cac1cad4-3f06-995c-6594-9d7e9250978b,9,-63.0,-75.0,-57.0,-72.0,-3.0649436816240048,-2.120971053227205,2.6269804487738577,-2.2814944195122764,0.5532824356873492,0.1680803189047663,0.4207934671177561,0.2710910070396246,,,,,,,,,,,2.201696409216202,6.069038061753152,1.3207769323882153,4.201215216834319,-3.1886110193648847,8.125782541833775,-5.433676997787639,7.318760250562084,-5.52971692154616,7.923274960023274,2.2141362744309654,7.2606666939572575,2.543821752425284,3.512734566579672,-3.1629820904403863,,-5.427400420036391,7.3223623148771155,-5.470122531472502,7.933850941298396,-5.443715578321419,7.561220074329025,3,"[6.9752, 7.04556, 6.9752]","[-7.6920720000000005, -7.692825, -7.695139]","[2.038866, 2.022412, 1.964296]",2024-10-14 19:29:08,"[7.0, -7.69, 2.01]","[7.1, -6.865, 1.78]"
27,2024-10-14 19:29:09,5485bfbf-47b6-835e-5123-706559743681,35,-68.0,-86.0,-64.0,-81.0,-3.040988014986524,-2.0406924590117472,2.655533264085033,-2.287208764263259,0.5869300779009282,0.2456553552053595,0.4132715683559091,0.3032372422544008,,,,,,,,,,,3.789714476550828,15.09396415848645,2.373421815133791,8.670821474309923,-3.4081738535451747,10.0,-6.333121561839004,8.195637300721224,-4.937131257210464,7.928123484638448,3.2486971307639725,9.120416700237415,3.157593098319262,5.3722272889286495,-3.241805415942188,,-6.264939882489488,8.119512408813701,-5.016325355743632,7.920940110348579,-5.764495162500109,8.02987341411374,4,"[6.9752, 7.04556, 6.9752, 7.04556]","[-7.722093, -7.721544, -7.722222, -7.721483]","[2.121125, 2.132781, 2.118334, 2.134061]",2024-10-14 19:29:09,"[7.01, -7.72, 2.13]","[7.1, -6.865, 1.78]"
28,2024-10-14 19:29:10,6e5fa4e1-ba65-c958-ab40-c222575092ef,30,-68.0,-76.0,-61.0,-86.0,-3.010083628432808,-2.0390386359748085,2.661472645948128,-2.311299985800225,0.5529256053907923,0.2482620572803291,0.4668472788219011,0.3274261352243453,,,,,,,,,,,3.789714476550828,6.593121576781917,1.8462224205560511,12.968370791006508,-2.302843612148798,8.021029993927645,-5.283120053400563,7.238625188439834,-4.920156314116834,7.934899125474957,1.3224532779488611,6.940330839959529,3.4186399838941037,3.6048091614562447,-2.6176515212423013,,-5.38699617032429,7.329238683132603,-4.916798217557591,7.929459703720572,-5.217770231599486,7.577075250788519,3,"[6.9752, 7.11591, 7.18627]","[-7.721406, -7.696505, -7.696573]","[2.135656, 1.921897, 1.919554]",2024-10-14 19:29:10,"[7.09, -7.7, 1.99]","[7.1, -6.865, 1.78]"
29,2024-10-14 19:29:11,7ffd9a8f-4079-6812-012f-356fa02cc3fb,4,-62.0,-75.0,-54.0,-75.0,-3.072503597010413,-2.237472100377157,2.449842419396109,-2.183591690992947,0.4827129278579936,0.2321243496941281,0.4802439445008948,0.299668306788072,,,,,,,,,,,1.9750933319793869,6.069038061753152,1.0273976457029026,5.348968430783272,-3.086475007557958,8.405587175987733,-5.571281970875224,7.235832063912371,-5.927772918092482,7.842093243015826,2.170564252944605,7.498617403359247,2.689386462260887,3.801731811538201,-2.800683008392433,,-5.535768427148078,7.22134736976903,-5.818895272955487,7.84923142677226,-5.645554596469909,7.466158585666595,9,"[5.14597, 5.2163200000000005, 5.07561, 5.14597, 5.2163200000000005, 5.07561, 5.14597, 6.90485, 6.9752]","[-6.912909, -6.8566970000000005, -6.90608, -6.906131, -6.843448, -6.897297, -6.899403, -7.7252476, -7.7248660000000005]","[1.855453, 1.866727, 1.885902, 1.8856929999999998, 1.9134149999999999, 1.918313, 1.9110589999999998, 2.044076, 2.054519]",2024-10-14 19:29:11,"[5.54, -7.07, 1.93]","[7.1, -6.865, 1.78]"
30,2024-10-14 19:29:12,b0bcf536-4e44-ce61-7cf5-38ad5b542113,27,-65.0,-78.0,-59.0,-75.0,-3.018782045185225,-1.974171888145694,2.5195362798590466,-2.0848342209217563,0.4670344324675063,0.1089945364657788,0.562583525794451,0.3502042186068203,,,,,,,,,,,2.7358800764546123,7.780966226030272,1.5615530683035934,5.348968430783272,-2.551721595891092,9.311932597600922,-5.447068200574074,7.873518964131275,-4.617473765421653,8.294857887061962,2.152754207270754,8.255005609926735,3.4882582697138727,4.782597563245488,-2.602723683959672,,-5.450185822498533,7.813266486872396,-4.7781965676533815,8.246748457219471,-5.184052831628483,7.974221184924861,26,"[4.9349, 5.00525, 6.9752, 7.04556, 7.11591, 7.18627, 4.9349, 5.00525, 5.07561, 6.9752, 7.04556, 4.9349, 5.00525, 5.07561, 5.14597, 5.2163200000000005, 5.2163200000000005, 6.9752, 7.04556, 7.11591, 7.18627, 6.90485, 6.9752, 7.04556, 7.11591, 7.18627]","[-6.911417, -6.907495, -7.693925, -7.693158, -7.657879, -7.656934000000001, -6.898225, -6.9002930000000005, -6.904009, -7.688594, -7.656431, -6.887163, -6.891721, -6.905103, -6.863071, -6.864823, -6.853983, -7.7281204, -7.6953320000000005, -7.69374, -7.6605430000000005, -7.6959740000000005, -7.7277431000000005, -7.7275555, -7.6589540000000005, -7.657242]","[1.8626369999999999, 1.880058, 1.996424, 2.014812, 2.050163, 2.065107, 1.915152, 1.9079059999999999, 1.8941029999999999, 2.104674, 2.072769, 1.949825, 1.936275, 1.8898199999999998, 1.8379809999999999, 1.828863, 1.877437, 1.948788, 1.958763, 2.000968, 2.00318, 1.939358, 1.9635799999999999, 1.9706009999999998, 2.032153, 2.060318]",2024-10-14 19:29:12,"[6.21, -7.35, 1.96]","[7.1, -6.865, 1.78]"
32,2024-10-14 19:29:14,ec971303-773b-9acc-2666-05b3362301c0,2,-63.0,,-55.0,-73.0,-3.007405287324516,,2.555574708362217,-2.3289692606845738,0.4686777360181397,,0.5520171345639391,0.4283319107678753,,,,,,,,,,,2.201696409216202,,1.1171261102409566,4.5534436327619,-4.409306246787318,9.313970443426552,-6.280937018815417,7.724374562580723,-6.268858053769386,7.848410961224718,3.724851692114568,8.79947952556271,1.9659603696324648,4.768069506506234,-4.27289463558057,,-6.273290725080229,7.803634413268679,-6.039369377669242,7.881265476601359,-6.185620450414734,7.845236727660938,24,"[4.7941899999999995, 4.86454, 4.9349, 6.90485, 6.9752, 7.04556, 7.18627, 7.18627, 7.25663, 7.25663, 7.11591, 7.18627, 7.25663, 7.18627, 4.7941899999999995, 4.86454, 4.9349, 4.7941899999999995, 4.86454, 4.9349, 6.90485, 6.9752, 7.04556, 7.04556]","[-6.910484, -6.907998, -6.911806, -7.6913290000000005, -7.7269287, -7.7605169, -7.693072, -7.015534000000001, -7.692846, -7.095906, -7.66017, -7.6589, -7.656632, -7.6559610000000005, -6.91758, -6.918618, -6.917617, -6.914168, -6.914664, -6.9154100000000005, -7.7271677, -7.7287555, -7.793315300000001, -7.115173]","[1.866963, 1.877928, 1.8608, 2.054213, 1.99269, 1.945903, 2.016793, 0.9531799999999999, 2.021931, 0.97807, 2.010265, 2.033086, 2.069728, 2.079748, 1.83019, 1.8238269999999999, 1.829966, 1.849091, 1.846505, 1.842519, 1.984496, 1.921417, 1.864832, 0.8022459999999999]",2024-10-14 19:29:14,"[6.26, -7.33, 1.81]","[7.1, -6.865, 1.78]"
33,2024-10-14 19:29:15,6eedc012-f827-d252-7375-a8e536a4350b,24,-68.0,,-60.0,-79.0,-2.987792970108845,,2.580204154755488,-2.483281868991471,0.4688800031029312,,0.5769806412264467,0.3939551949163736,,,,,,,,,,,3.789714476550828,,1.6979323560113309,7.381254412681241,-4.463829590417092,10.0,-7.021335504007571,7.658441398557987,-6.713866938763308,7.675822754114678,4.094313584393995,9.45525927847869,2.4920176715774294,5.452779228815742,-4.552182299709001,,-6.98944017057575,7.658119317684854,-6.724076554146014,7.682418406926135,-6.883384302566064,7.668355947080329,2,"[7.04556, 7.11591]","[-7.694986, -7.662591]","[1.968586, 1.960273]",2024-10-14 19:29:15,"[7.08, -7.68, 1.96]","[7.1, -6.865, 1.78]"
34,2024-10-14 19:29:16,631fc95d-eabf-ae25-997d-744f64ab73c7,32,-67.0,,-60.0,-75.0,-3.032636608124144,,2.589552915446102,-2.538103838979079,0.5068728922405971,,0.608678450047924,0.4883025035119064,,,,,,,,,,,3.3996693465135586,,1.6979323560113309,5.348968430783272,-4.262788481135917,10.0,-7.279333482982714,7.508982301393234,-6.941350635864709,7.517513343941222,3.925438390478773,9.383260650874831,2.5989319232325,5.421708955377574,-4.508298491935508,,-7.29742460256235,7.509115989713107,-6.990653534411549,7.516831056366668,-7.179667732037144,7.511602488297161,3,"[6.83449, 6.90485, 5.00525]","[-7.7206280000000005, -7.722826, -6.80914]","[2.151334, 2.104866, 1.8206879999999999]",2024-10-14 19:29:16,"[6.25, -7.42, 2.03]","[7.1, -6.865, 1.78]"
