numObj,x,y,z,velocity,x_static,y_static,z_static,velocity_static,timestamp
11,"[5.9802, 6.05056, 6.12091, 5.90985, 5.9802, 6.05056, 6.12091, 5.9802, 6.05056, 6.12091, 6.19127]","[-0.136336, -0.136207, -0.0695143, -0.179171, -0.138668, -0.138047, -0.139441, -0.141371, -0.140919, -0.200824, -0.20267]","[0.403478, 0.401265, 0.451441, 0.501728, 0.440998, 0.431428, 0.452516, 0.479665, 0.473495, 0.348293, 0.372244]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:15:45
2,"[6.05056, 6.12091]","[-0.167119, -0.170942]","[0.350122, 0.40648]","[0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:15:46
1,"[6.19127]","[-0.203085]","[0.37737]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:15:47
12,"[5.9802, 6.05056, 6.12091, 6.19127, 5.9802, 6.05056, 6.12091, 6.19127, 6.05056, 6.12091, 6.19127, 2.25137]","[-0.161605, -0.163815, -0.19819, -0.199683, -0.163749, -0.166404, -0.201733, -0.204499, -0.169077, -0.205213, -0.208798, 0.317886]","[0.241072, 0.290507, 0.310164, 0.332414, 0.289161, 0.338286, 0.360325, 0.394213, 0.380303, 0.402388, 0.440465, 0.019464]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373]","[]","[]","[]","[]",28/06/2025 12:15:48
4,"[6.05056, 6.40234, 6.40234, 6.05056]","[-0.171748, 0.556933, -0.496606, -0.174068]","[0.417147, -0.782092, 0.407133, 0.44598]","[0, 0, 0, -0.147187]","[]","[]","[]","[]",28/06/2025 12:15:49
0,"[]","[]","[]","[]","[-1.88308, 1.05895]","[2.07058, 2.74131]","[-0.294165, 0.308874]","[0, 0]",28/06/2025 12:15:50
7,"[5.9802, 6.05056, 6.12091, 5.9802, 6.05056, 6.12091, 6.05056]","[-0.167186, -0.200054, -0.20408, -0.201941, -0.201834, -0.205258, -0.204321]","[0.351207, 0.337678, 0.389327, 0.363017, 0.361643, 0.402895, 0.392151]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373]","[]","[]","[]","[]",28/06/2025 12:15:51
1,"[6.12091]","[-0.230292]","[0.289695]","[-0.147187]","[]","[]","[]","[]",28/06/2025 12:15:52
3,"[6.05056, 6.12091, 6.12091]","[-0.138502, -0.137913, -0.171587]","[0.438467, 0.429315, 0.415041]","[-0.294373, -0.294373, -0.147187]","[]","[]","[]","[]",28/06/2025 12:15:53
0,"[]","[]","[]","[]","[0.59802, 1.05895]","[1.02823, 2.74131]","[0.12502, 0.308874]","[0, 0]",28/06/2025 12:15:54
4,"[6.05056, 6.12091, 6.05056, 6.12091]","[-0.169972, -0.13431, -0.1709, -0.138993]","[0.393138, 0.366785, 0.405915, 0.445892]","[0, 0, 0.147187, 0.44156]","[]","[]","[]","[]",28/06/2025 12:15:55
